"日期","燃气用量","湿度极差归一化","pm2.5归一化","AQI归一化","季节因素归一化"
7/10/16 12:00 AM,213.02,1.21564760026298,0.156756756756757,0.182648401826484,0.060882800608828
7/11/16 12:00 AM,218.68,1.0,0.0756756756756757,0.178082191780822,0.0593607305936073
7/12/16 12:00 AM,226.63,1.05193951347797,0.102702702702703,0.132420091324201,0.0441400304414003
7/13/16 12:00 AM,221.71,1.15976331360947,0.0378378378378378,0.0547945205479452,0.0182648401826484
7/14/16 12:00 AM,219.12,2.6094674556213,0.0,0.0365296803652968,0.0121765601217656
7/15/16 12:00 AM,212.29,0.805391190006575,0.0432432432432432,0.159817351598174,0.0532724505327245
7/16/16 12:00 AM,221.53,0.673241288625904,0.151351351351351,0.374429223744292,0.124809741248097
7/17/16 12:00 AM,211.02,0.760026298487837,0.194594594594595,0.34703196347032,0.115677321156773
7/18/16 12:00 AM,214.69,2.13609467455621,0.167567567567568,0.168949771689498,0.0563165905631659
7/19/16 12:00 AM,219.92,0.805391190006575,0.0324324324324324,0.182648401826484,0.060882800608828
7/20/16 12:00 AM,221.8,0.591715976331361,0.0864864864864865,0.210045662100457,0.0700152207001522
7/21/16 12:00 AM,219.7,1.0,0.135135135135135,0.219178082191781,0.0730593607305936
7/22/16 12:00 AM,214.0,1.91715976331361,0.0486486486486487,0.0593607305936073,0.0197869101978691
7/23/16 12:00 AM,205.49,1.45233399079553,0.0918918918918919,0.0867579908675799,0.0289193302891933
7/24/16 12:00 AM,198.45,1.71005917159763,0.178378378378378,0.159817351598174,0.0532724505327245
7/25/16 12:00 AM,204.23,1.51479289940828,0.118918918918919,0.146118721461187,0.0487062404870624
7/26/16 12:00 AM,210.23,1.57856673241289,0.0648648648648649,0.0821917808219178,0.0273972602739726
7/27/16 12:00 AM,204.89,1.71005917159763,0.027027027027027,0.0958904109589041,0.0319634703196347
7/28/16 12:00 AM,211.87,0.85207100591716,0.102702702702703,0.205479452054795,0.0684931506849315
7/29/16 12:00 AM,212.34,1.05193951347797,0.0918918918918919,0.141552511415525,0.0471841704718417
7/30/16 12:00 AM,200.97,1.05193951347797,0.135135135135135,0.164383561643836,0.0547945205479452
7/31/16 12:00 AM,192.57,1.45233399079553,0.124324324324324,0.141552511415525,0.0471841704718417
8/1/16 12:00 AM,196.4,1.05193951347797,0.2,0.232876712328767,0.0776255707762557
8/2/16 12:00 AM,202.41,1.05193951347797,0.216216216216216,0.246575342465753,0.0821917808219178
8/3/16 12:00 AM,210.05,0.805391190006575,0.135135135135135,0.136986301369863,0.045662100456621
8/4/16 12:00 AM,208.62,1.33136094674556,0.113513513513514,0.118721461187215,0.0395738203957382
8/5/16 12:00 AM,206.95,1.27284681130835,0.0918918918918919,0.0730593607305936,0.0243531202435312
8/6/16 12:00 AM,203.8,0.900065746219592,0.12972972972973,0.19634703196347,0.0654490106544901
8/7/16 12:00 AM,190.52,0.900065746219592,0.0810810810810811,0.19634703196347,0.0654490106544901
8/8/16 12:00 AM,198.93,0.760026298487837,0.124324324324324,0.205479452054795,0.0684931506849315
8/9/16 12:00 AM,217.87,0.631821170282709,0.118918918918919,0.246575342465753,0.0821917808219178
8/10/16 12:00 AM,211.5,0.85207100591716,0.108108108108108,0.182648401826484,0.060882800608828
8/11/16 12:00 AM,206.76,0.591715976331361,0.172972972972973,0.205479452054795,0.0684931506849315
8/12/16 12:00 AM,205.39,0.760026298487837,0.2,0.200913242009132,0.0669710806697108
8/13/16 12:00 AM,212.91,0.760026298487837,0.248648648648649,0.442922374429224,0.147640791476408
8/14/16 12:00 AM,204.37,0.673241288625904,0.167567567567568,0.251141552511416,0.0837138508371385
8/15/16 12:00 AM,198.36,0.805391190006575,0.0864864864864865,0.178082191780822,0.0593607305936073
8/16/16 12:00 AM,213.15,0.85207100591716,0.135135135135135,0.187214611872146,0.0624048706240487
8/17/16 12:00 AM,209.44,0.591715976331361,0.183783783783784,0.228310502283105,0.076103500761035
8/18/16 12:00 AM,202.91,0.760026298487837,0.221621621621622,0.214611872146119,0.0715372907153729
8/19/16 12:00 AM,203.11,0.378698224852071,0.210810810810811,0.324200913242009,0.10806697108067
8/20/16 12:00 AM,204.13,0.515450361604208,0.275675675675676,0.365296803652968,0.121765601217656
8/21/16 12:00 AM,185.82,0.552925706771861,0.232432432432432,0.315068493150685,0.105022831050228
8/22/16 12:00 AM,191.46,0.805391190006575,0.227027027027027,0.287671232876712,0.0958904109589041
8/23/16 12:00 AM,199.32,0.900065746219592,0.210810810810811,0.305936073059361,0.101978691019787
8/24/16 12:00 AM,200.72,0.673241288625904,0.216216216216216,0.337899543378995,0.112633181126332
8/25/16 12:00 AM,200.01,0.85207100591716,0.221621621621622,0.292237442922374,0.0974124809741248
8/26/16 12:00 AM,195.97,0.900065746219592,0.027027027027027,0.0547945205479452,0.0182648401826484
8/27/16 12:00 AM,189.4,0.479289940828402,0.0540540540540541,0.132420091324201,0.0441400304414003
8/28/16 12:00 AM,190.42,0.673241288625904,0.135135135135135,0.136986301369863,0.045662100456621
